ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
KELLEBI01 ,1971,Billy,Keller,IND,A,76,1729,737,0,0,164,264,0,0,131,118,619,264,174,153,169,56
KELLYAR01 ,1971,Arvesta,Kelly,PTC,A,12,112,30,0,0,15,14,0,0,8,20,29,13,4,3,3,1
KENNEGO01 ,1971,Goo,Kennedy,DLC,A,65,1453,556,0,0,485,65,0,0,75,262,406,234,133,88,0,0
KEYEJU01  ,1971,Julius,Keye,DEN,A,84,2557,492,0,0,982,153,0,0,139,346,476,192,174,108,2,0
KIMBATO01 ,1971,Toby,Kimball,MIL,N,74,971,258,0,0,312,60,0,0,0,137,229,107,81,44,0,0
KINGJI01  ,1971,Jim,King,CHI,N,73,1014,413,0,0,81,101,0,0,0,103,356,162,113,89,0,0
KINGLO01  ,1971,Loyd,King,MMP,A,74,1153,487,0,0,113,103,0,0,76,168,494,185,119,96,87,21
KNIGHRO01 ,1971,Ron,Knight,POR,N,49,483,255,0,0,116,33,0,0,0,52,257,112,62,31,0,0
KOJISDO01 ,1971,Don,Kojis,SEA,N,73,1857,832,0,0,335,82,0,0,0,168,687,322,237,188,0,0
KOMIVHO01 ,1971,Howard,Komives,DET,N,79,2071,688,0,0,172,291,0,0,0,196,702,262,203,164,0,0
KUBERST01 ,1971,Steve,Kuberski,BOS,N,71,1128,450,0,0,320,46,0,0,0,130,444,185,102,80,0,0
LACEYSA01 ,1971,Sam,Lacey,CIN,N,81,2832,939,0,0,968,173,0,0,0,284,972,410,169,119,0,0
LADNEWE01 ,1971,Wendell,Ladner,CAR,A,82,2446,1165,0,0,833,166,0,0,215,347,1287,491,159,122,236,61
LANIEBO01 ,1971,Bob,Lanier,DET,N,80,3092,2056,0,0,1132,248,0,0,0,297,1690,834,505,388,0,0
LANTZST01 ,1971,Stu,Lantz,HOU,N,81,3097,1501,0,0,345,337,0,0,0,211,1279,557,462,387,0,0
LATTIDA01 ,1971,Dave,Lattin,PTC,A,64,1482,806,0,0,375,51,0,0,108,178,605,329,242,148,1,0
LAYTODE01 ,1971,Dennis,Layton,PHO,N,80,1849,730,0,0,164,247,0,0,0,219,717,304,165,122,0,0
LEAKSEM01 ,1971,Manny,Leaks,UTS,A,69,1443,554,0,0,412,55,0,0,73,136,580,240,121,74,1,0
LEECL01   ,1971,Clyde,Lee,GSW,N,78,2674,632,0,0,1132,85,0,0,0,244,544,256,222,120,0,0
LEHMAGE02 ,1971,George,Lehman,CAR,A,53,1921,846,0,0,98,411,0,0,210,155,663,303,192,169,199,71
LEWISFR01 ,1971,Freddie,Lewis,IND,A,77,2714,1182,0,0,327,362,0,0,194,230,947,405,396,341,100,31
LEWISMI01 ,1971,Mike,Lewis,PTC,A,82,2618,935,0,0,996,316,0,0,237,315,713,385,226,165,0,0
LIGONGO01 ,1971,Goose,Ligon,PTC,A,82,2341,568,0,0,700,163,0,0,126,265,428,213,217,141,6,1
LITTLGE01 ,1971,Gene,Littles,CAR,A,69,2006,745,0,0,276,237,0,0,104,180,605,280,237,178,26,7
LONGWI01  ,1971,Willie,Long,FLA,A,75,1925,878,0,0,513,66,0,0,137,215,761,336,291,206,1,0
LOUGHKE01 ,1971,Kevin,Loughery,PHI,N,74,1829,932,0,0,178,188,0,0,0,208,792,337,312,258,0,0
LOUGHKE01 ,1971,Kevin,Loughery,BAL,N,2,42,13,0,0,5,8,0,0,0,5,17,4,8,5,0,0
LOUGHKE01 ,1971,Kevin,Loughery,TOT,N,76,1871,945,0,0,183,196,0,0,0,213,809,341,320,263,0,0
LOVEBO01  ,1971,Bob,Love,CHI,N,79,3108,2037,0,0,518,125,0,0,0,235,1854,819,509,399,0,0
LOVEST01  ,1971,Stan,Love,BAL,N,74,1327,587,0,0,338,52,0,0,0,202,536,242,140,103,0,0
LOWERCH01 ,1971,Chuck,Lowery,MIL,N,20,134,45,0,0,19,14,0,0,0,16,38,17,18,11,0,0
LUCASJE01 ,1971,Jerry,Lucas,NYK,N,77,2926,1283,0,0,1011,318,0,0,0,218,1060,543,249,197,0,0
MALOYMI01 ,1971,Mike,Maloy,VIR,A,7,73,26,0,0,17,2,0,0,9,14,35,12,2,2,0,0
MANNIED01 ,1971,Ed,Manning,CAR,A,77,1648,551,0,0,441,58,0,0,83,227,499,228,114,95,3,0
MARAVPE02 ,1971,Pete,Maravich,ATL,N,66,2302,1275,0,0,256,393,0,0,0,207,1077,460,438,355,0,0
MARINJA01 ,1971,Jack,Marin,BAL,N,78,2927,1736,0,0,528,169,0,0,0,240,1444,690,398,356,0,0
MARLAHA01 ,1971,Harvey,Marlatt,DET,N,31,506,156,0,0,62,60,0,0,0,64,149,60,42,36,0,0
MARSHJI01 ,1971,Jim,Marsh,POR,N,39,375,119,0,0,84,30,0,0,0,50,117,39,59,41,0,0
MASTED01  ,1971,Eddie,Mast,NYK,N,40,270,103,0,0,73,10,0,0,0,39,112,39,41,25,0,0
MAYDO01   ,1971,Don,May,ATL,N,75,1285,594,0,0,217,55,0,0,0,133,476,234,164,126,0,0
MCCARWI01 ,1971,Willie,Mccarter,POR,N,39,612,243,0,0,43,85,0,0,0,58,257,103,55,37,0,0
MCCLATE01 ,1971,Ted,Mcclain,CAR,A,64,900,419,0,0,120,120,0,0,116,144,415,148,142,110,53,13
MCDANJI01 ,1971,Jim,Mcdaniels,CAR,A,70,2407,1665,0,0,896,106,0,26,167,251,1399,710,342,245,0,0
MCDONRO01 ,1971,Rod,Mcdonald,UTS,A,33,231,95,0,0,74,18,0,0,23,40,76,34,37,27,2,0
MCGINGE01 ,1971,George,Mcginnis,IND,A,73,2179,1234,0,0,711,137,0,0,256,260,999,465,462,298,38,6
MCGLOJO01 ,1971,Jon,Mcglocklin,MIL,N,80,2213,857,0,0,181,231,0,0,0,146,733,374,126,109,0,0
MCGREGI01 ,1971,Gil,Mcgregor,CIN,N,42,532,171,0,0,148,18,0,0,0,120,182,66,56,39,0,0
MCINTKE01 ,1971,Kenny,Mcintosh,CHI,N,43,405,135,0,0,89,18,0,0,0,41,168,57,44,21,0,0
MCKENST01 ,1971,Stan,Mckenzie,POR,N,82,2036,1135,0,0,272,148,0,0,0,240,834,410,379,315,0,0
MCLEMMC01 ,1971,Mccoy,Mclemore,MIL,N,10,99,29,0,0,34,12,0,0,0,18,28,9,12,11,0,0
MCLEMMC01 ,1971,Mccoy,Mclemore,TOT,N,27,246,76,0,0,73,22,0,0,0,33,71,28,24,20,0,0
MCLEMMC01 ,1971,Mccoy,Mclemore,HOU,N,17,147,47,0,0,39,10,0,0,0,15,43,19,12,9,0,0
MCMILJI01 ,1971,Jim,Mcmillian,LAL,N,80,3050,1503,0,0,522,209,0,0,0,209,1331,642,277,219,0,0
MEELYCL01 ,1971,Cliff,Meely,HOU,N,77,1815,763,0,0,507,119,0,0,0,254,776,315,197,133,0,0
MELCHBI01 ,1971,Bill,Melchionni,NYN,A,80,3326,1682,0,0,248,669,0,0,314,275,1346,672,416,336,19,2
MEMINDE01 ,1971,Dean,Meminger,NYK,N,78,1173,357,0,0,185,103,0,0,0,137,293,139,140,79,0,0
MENGEJO01 ,1971,John,Mengelt,CIN,N,78,1438,782,0,0,148,146,0,0,0,163,605,287,252,208,0,0
MILESED01 ,1971,Eddie,Miles,NYK,N,42,198,62,0,0,16,17,0,0,0,46,64,23,18,16,0,0
MILLELA01 ,1971,Larry,Miller,CAR,A,83,3199,1529,0,0,399,235,0,0,191,232,1228,562,497,393,47,12
MIXST01   ,1971,Steve,Mix,TOT,N,9,108,39,0,0,24,4,1,0,0,7,48,16,12,7,0,0
MIXST01   ,1971,Steve,Mix,DET,N,8,104,37,0,0,23,4,0,0,0,7,47,15,12,7,0,0
MIXST01   ,1971,Steve,Mix,DEN,A,1,4,2,1,0,1,0,0,0,0,1,1,1,0,0,0,0
MOEDO01   ,1971,Doug,Moe,VIR,A,67,1472,455,0,0,241,149,0,0,112,172,415,175,129,104,9,1
MONROEA01 ,1971,Earl,Monroe,BAL,N,3,103,65,0,0,8,10,0,0,0,9,64,26,18,13,0,0
MONROEA01 ,1971,Earl,Monroe,NYK,N,60,1234,684,0,0,92,132,0,0,0,130,598,261,206,162,0,0
MONROEA01 ,1971,Earl,Monroe,TOT,N,63,1337,749,0,0,100,142,0,0,0,139,662,287,224,175,0,0
MOOREGE01 ,1971,Gene,Moore,NYN,A,77,1412,596,0,0,483,53,0,0,150,221,545,253,120,89,3,1
MOOREOT01 ,1971,Otto,Moore,PHO,N,81,1624,614,0,0,540,88,0,0,0,212,597,260,156,94,0,0
MORGARE01 ,1971,Rex,Morgan,BOS,N,28,150,55,0,0,30,17,0,0,0,34,50,16,31,23,0,0
MOUNTRI01 ,1971,Rick,Mount,IND,A,78,2126,1113,0,0,155,230,0,0,142,233,949,420,261,216,180,57
MUELLER01 ,1971,Erwin,Mueller,DET,N,42,605,179,0,0,147,57,0,0,0,64,197,68,74,43,0,0
MULLIJE01 ,1971,Jeff,Mullins,GSW,N,80,3214,1720,0,0,444,471,0,0,0,260,1466,685,441,350,0,0
MURPHCA01 ,1971,Calvin,Murphy,HOU,N,82,2538,1491,0,0,258,393,0,0,0,298,1255,571,392,349,0,0
MURREDO01 ,1971,Dorie,Murrey,BAL,N,51,421,110,0,0,126,17,0,0,0,76,113,43,39,24,0,0
NELSOBA01 ,1971,Barry,Nelson,MIL,N,28,102,35,0,0,20,7,0,0,0,21,36,15,10,5,0,0
NELSODO01 ,1971,Don,Nelson,BOS,N,82,2086,1134,0,0,453,192,0,0,0,220,811,389,452,356,0,0
NETOLBO01 ,1971,Bob,Netolicky,IND,A,83,2905,1250,0,0,764,83,0,0,166,185,1090,522,279,202,19,4
NEUMAJO01 ,1971,Johnny,Neumann,MMP,A,77,1969,1409,0,0,322,147,0,0,239,285,1328,545,385,293,128,26
NEWLIMI01 ,1971,Mike,Newlin,HOU,N,82,1495,620,0,0,228,135,0,0,0,233,618,256,144,108,0,0
NIEMARI01 ,1971,Rich,Niemann,DLC,A,33,524,121,0,0,155,24,0,0,27,87,98,48,34,25,0,0
NORWOWI01 ,1971,Willie,Norwood,DET,N,78,1272,584,0,0,316,43,0,0,0,229,440,222,215,140,0,0
OBRIEJI01 ,1971,Jimmy,Obrien,KEN,A,84,1778,418,0,0,206,373,0,0,152,189,436,173,80,65,32,7
OWENSTO01 ,1971,Tom,Owens,MMP,A,69,1118,504,0,0,390,51,0,0,83,170,402,197,175,109,5,1
PAGETDA01 ,1971,Dana,Pagett,VIR,A,5,34,5,0,0,3,6,0,0,3,8,9,1,3,2,3,1
PATTEST01 ,1971,Steve,Patterson,CLE,N,65,775,211,0,0,228,54,0,0,0,80,263,94,46,23,0,0
PAULKCH01 ,1971,Charlie,Paulk,CHI,N,7,60,23,0,0,15,4,0,0,0,7,28,8,9,7,0,0
PAULKCH01 ,1971,Charlie,Paulk,TOT,N,35,211,63,0,0,64,11,0,0,0,31,88,24,21,15,0,0
PAULKCH01 ,1971,Charlie,Paulk,NYK,N,28,151,40,0,0,49,7,0,0,0,24,60,16,12,8,0,0
PAULTBI01 ,1971,Billy,Paultz,NYN,A,83,2824,1203,0,0,1035,128,0,0,214,298,1021,498,299,207,3,0
PAYNETO01 ,1971,Tom,Payne,ATL,N,29,227,119,0,0,69,15,0,0,0,40,103,45,46,29,0,0
PEEPLGE01 ,1971,George,Peeples,DLC,A,6,125,29,0,0,35,5,0,0,9,10,25,11,11,7,0,0
PERRYCU01 ,1971,Curtis,Perry,HOU,N,25,355,88,0,0,122,22,0,0,0,47,115,38,24,12,0,0
PERRYCU01 ,1971,Curtis,Perry,MIL,N,50,1471,350,0,0,471,78,0,0,0,214,371,143,95,64,0,0
PERRYCU01 ,1971,Curtis,Perry,TOT,N,75,1826,438,0,0,593,100,0,0,0,261,486,181,119,76,0,0
PETRIGE01 ,1971,Geoff,Petrie,POR,N,60,2155,1132,0,0,133,248,0,0,0,108,1115,465,256,202,0,0
PHILLGE01 ,1971,Gene,Phillips,DLC,A,28,174,78,0,0,21,13,0,0,8,23,76,30,14,11,17,7
PIATKWA01 ,1971,Walt,Piatkowski,FLA,A,6,28,6,0,0,2,2,0,0,3,2,16,3,0,0,0,0
PORTEHO01 ,1971,Howard,Porter,CHI,N,67,730,401,0,0,183,24,0,0,0,88,403,171,77,59,0,0
PORTMBO01 ,1971,Bob,Portman,GSW,N,61,553,231,0,0,133,26,0,0,0,69,221,89,60,53,0,0
POWELCI01 ,1971,Cincy,Powell,KEN,A,65,2288,1049,0,0,500,237,0,0,178,219,907,430,256,185,13,4
PRATTMI01 ,1971,Mike,Pratt,KEN,A,65,889,366,0,0,158,98,0,0,81,151,301,133,98,84,40,16
PRICEMI01 ,1971,Mike,Price,NYK,N,10,65,25,0,0,11,7,4,0,4,10,23,8,11,9,0,0
QUICKBO01 ,1971,Bob,Quick,DET,N,24,261,138,0,0,65,12,9,0,4,29,97,47,55,44,0,0
RACKLLU01 ,1971,Luke,Rackley,CLE,N,9,65,23,0,0,21,3,0,0,0,3,25,11,4,1,0,0
RACKLLU01 ,1971,Luke,Rackley,TOT,N,71,683,256,0,0,208,21,0,0,0,107,240,103,88,50,0,0
RACKLLU01 ,1971,Luke,Rackley,NYK,N,62,618,233,0,0,187,18,0,0,0,104,215,92,84,49,0,0
RAYCL01   ,1971,Clifford,Ray,CHI,N,82,1872,578,0,0,869,254,0,0,0,296,445,222,218,134,0,0
RAYMOCR01 ,1971,Craig,Raymond,FLA,A,64,889,256,0,0,284,67,0,0,91,108,227,104,76,48,3,0
REEDWI01  ,1971,Willis,Reed,NYK,N,11,363,147,0,0,96,22,0,0,0,30,137,60,39,27,0,0
RIDGLJA01 ,1971,Jackie,Ridgle,CLE,N,32,107,57,0,0,15,7,0,0,0,15,44,19,26,19,0,0
RILEYPA01 ,1971,Pat,Riley,LAL,N,67,926,449,0,0,127,75,0,0,0,110,441,197,74,55,0,0
RINALRI01 ,1971,Rich,Rinaldi,BAL,N,39,159,104,0,0,18,15,0,0,0,25,104,42,30,20,0,0
RIORDMI01 ,1971,Mike,Riordan,NYK,N,4,33,8,0,0,1,2,0,0,0,2,11,4,1,0,0,0
RIORDMI01 ,1971,Mike,Riordan,BAL,N,54,1344,542,0,0,127,124,0,0,0,127,488,229,123,84,0,0
RIORDMI01 ,1971,Mike,Riordan,TOT,N,58,1377,550,0,0,128,126,0,0,0,129,499,233,124,84,0,0
ROBBIAU01 ,1971,Austin,Robbins,UTS,A,78,2567,954,0,0,711,124,0,0,86,171,752,379,201,167,71,29
ROBERMA01 ,1971,Marv,Roberts,DEN,A,68,1047,521,0,0,294,61,0,0,77,150,533,217,120,86,4,1
ROBEROS01 ,1971,Oscar,Robertson,MIL,N,64,2390,1114,0,0,323,491,0,0,0,116,887,419,330,276,0,0
ROBERRI01 ,1971,Rick,Roberson,CLE,N,63,2207,823,0,0,801,109,0,0,0,251,688,304,366,215,0,0
ROBINFL01 ,1971,Flynn,Robinson,LAL,N,64,1007,635,0,0,115,138,0,0,0,139,535,262,129,111,0,0
ROBINSA01 ,1971,Sam,Robinson,FLA,A,51,686,306,0,0,136,48,0,0,24,70,300,126,68,54,2,0
ROBISDA01 ,1971,Dave,Robisch,DEN,A,84,2420,1304,0,0,804,201,0,0,113,251,1138,505,419,294,5,0
ROCHEJO01 ,1971,John,Roche,NYN,A,82,2593,1058,0,0,172,259,0,0,188,211,859,403,311,240,35,12
ROWECU01  ,1971,Curtis,Rowe,DET,N,82,2661,930,0,0,699,99,0,0,0,171,802,369,287,192,0,0
RUFFNPA01 ,1971,Paul,Ruffner,PTC,A,79,1059,448,0,0,341,52,0,0,69,178,381,182,115,84,0,0
RULEBO01  ,1971,Bob,Rule,SEA,N,16,243,113,0,0,55,6,0,0,0,27,124,45,43,23,0,0
RULEBO01  ,1971,Bob,Rule,TOT,N,76,2230,1148,0,0,534,116,0,0,0,189,1058,461,335,226,0,0
RULEBO01  ,1971,Bob,Rule,PHI,N,60,1987,1035,0,0,479,110,0,0,0,162,934,416,292,203,0,0
RUSSECA01 ,1971,Cazzie,Russell,GSW,N,79,2902,1693,0,0,428,248,0,0,0,176,1514,689,378,315,0,0
RUSSEPI01 ,1971,Pierce,Russell,KEN,A,51,397,146,0,0,93,51,0,0,33,56,153,65,21,16,3,0
SANDETH01 ,1971,Thomas,Sanders,BOS,N,82,1631,541,0,0,353,98,0,0,0,257,524,215,136,111,0,0
SANFORO01 ,1971,Ron,Sanford,DLC,A,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SCHLUDA01 ,1971,Dale,Schlueter,POR,N,81,2693,947,0,0,860,285,0,0,0,277,672,353,326,241,0,0
SCOTTCH01 ,1971,Charlie,Scott,VIR,A,79,3238,2637,0,0,397,373,0,19,340,261,2305,1033,675,542,110,29
SCOTTRA01 ,1971,Ray,Scott,VIR,A,55,818,417,0,0,252,40,0,0,55,90,393,163,114,89,4,2
SIDLEDO01 ,1971,Don,Sidle,MMP,A,69,960,475,0,0,234,26,0,0,56,96,384,175,195,124,10,1
SIEGFLA01 ,1971,Larry,Siegfried,HOU,N,10,223,48,0,0,10,20,0,0,0,21,46,18,14,12,0,0
SIEGFLA01 ,1971,Larry,Siegfried,ATL,N,21,335,70,0,0,32,52,0,0,0,32,77,25,23,20,0,0
SIEGFLA01 ,1971,Larry,Siegfried,TOT,N,31,558,118,0,0,42,72,0,0,0,53,123,43,37,32,0,0
SILASPA01 ,1971,Paul,Silas,PHO,N,80,3082,1403,0,0,955,343,0,0,0,201,1031,485,560,433,0,0
SIMONWA01 ,1971,Walt,Simon,KEN,A,67,1111,596,0,0,233,137,0,0,72,157,464,243,156,109,10,1
SIMPSRA01 ,1971,Ralph,Simpson,DEN,A,84,3006,2300,0,0,398,258,0,0,266,244,2000,920,568,457,22,3
SLOANJE01 ,1971,Jerry,Sloan,CHI,N,82,3035,1328,0,0,691,211,0,0,0,309,1206,535,391,258,0,0
SMITHAD01 ,1971,Adrian,Smith,VIR,A,53,686,268,0,0,46,42,0,0,34,89,195,87,103,92,11,2
SMITHAL01 ,1971,Al,Smith,DEN,A,83,1764,769,0,0,226,249,0,0,163,244,675,292,211,153,107,32
SMITHBI01 ,1971,Bingo,Smith,CLE,N,82,2734,1232,0,0,502,247,0,0,0,222,1190,527,224,178,0,0
SMITHBI02 ,1971,Bill,Smith,POR,N,22,448,182,0,0,135,19,0,0,0,73,173,72,64,38,0,0
SMITHDO01 ,1971,Don,Smith,SEA,N,58,1780,798,0,0,654,124,0,0,0,178,751,322,214,154,0,0
SMITHEL01 ,1971,Elmore,Smith,BUF,N,78,3186,1352,0,0,1184,111,0,0,0,306,1275,579,363,194,0,0
SMITHGA01 ,1971,Garfield,Smith,BOS,N,26,134,62,0,0,37,8,0,0,0,22,66,28,31,6,0,0
SMITHGR01 ,1971,Greg,Smith,MIL,N,28,737,235,0,0,161,63,0,0,0,92,198,97,58,41,0,0
SMITHGR01 ,1971,Greg,Smith,TOT,N,82,2256,729,0,0,483,222,0,0,0,259,671,309,168,111,0,0
SMITHGR01 ,1971,Greg,Smith,HOU,N,54,1519,494,0,0,322,159,0,0,0,167,473,212,110,70,0,0
SMITHRA01 ,1971,Randy,Smith,BUF,N,76,2094,1022,0,0,368,189,0,0,0,202,896,432,254,158,0,0
SNYDEDI01 ,1971,Dick,Snyder,SEA,N,73,2534,1210,0,0,228,283,0,0,0,200,937,496,259,218,0,0
SOJOUWI01 ,1971,Willie,Sojourner,VIR,A,84,1313,568,0,0,514,56,0,0,86,222,448,222,193,124,0,0
SORENDA01 ,1971,Dave,Sorenson,CLE,N,76,1162,532,0,0,301,81,0,0,0,120,475,213,136,106,0,0
STALLDA01 ,1971,Dave,Stallworth,NYK,N,14,225,95,0,0,35,25,0,0,0,31,88,33,35,29,0,0
STALLDA01 ,1971,Dave,Stallworth,BAL,N,64,1815,729,0,0,398,133,0,0,0,186,690,303,153,123,0,0
STALLDA01 ,1971,Dave,Stallworth,TOT,N,78,2040,824,0,0,433,158,0,0,0,217,778,336,188,152,0,0
STEELLA01 ,1971,Larry,Steele,POR,N,72,1311,366,0,0,282,161,0,0,0,198,308,148,97,70,0,0
STONEGE01 ,1971,George,Stone,CAR,A,24,381,124,0,0,62,25,0,0,22,40,123,49,28,25,9,1
SWIFTSK01 ,1971,Skeeter,Swift,PTC,A,79,2340,1059,0,0,200,309,0,0,252,277,856,401,265,224,100,33
SZCZEWA02 ,1971,Walt,Szczerbiak,PTC,A,53,598,333,0,0,150,41,0,0,50,100,237,149,53,35,2,0
TAYLOFA01 ,1971,Fatty,Taylor,VIR,A,84,2669,777,0,0,416,321,0,0,206,302,680,306,258,164,15,1
TAYLOFR01 ,1971,Fred,Taylor,PHO,N,13,69,16,0,0,17,7,0,0,0,8,27,6,13,4,0,0
TAYLOFR01 ,1971,Fred,Taylor,TOT,N,34,283,87,0,0,54,18,0,0,0,40,117,36,32,15,0,0
TAYLOFR01 ,1971,Fred,Taylor,CIN,N,21,214,71,0,0,37,11,0,0,0,32,90,30,19,11,0,0
TAYLOOL01 ,1971,Ollie,Taylor,NYN,A,82,1891,708,0,0,330,153,0,0,153,213,542,245,308,218,6,0
TAYLORO01 ,1971,Ron,Taylor,PTC,A,1,4,0,0,0,1,0,0,0,1,5,1,0,0,0,0,0
THOMPGE01 ,1971,George,Thompson,PTC,A,70,2904,1888,0,0,353,257,0,0,217,201,1448,696,584,455,132,41
THURMNA01 ,1971,Nate,Thurmond,GSW,N,78,3362,1673,0,0,1252,230,0,0,0,214,1454,628,561,417,0,0
TINSLGE01 ,1971,George,Tinsley,FLA,A,51,418,191,0,0,60,38,0,0,26,79,174,70,62,46,22,5
TOMJARU01 ,1971,Rudy,Tomjanovich,HOU,N,78,2689,1172,0,0,923,117,0,0,0,193,1010,500,238,172,0,0
TRAPPGE01 ,1971,George,Trapp,ATL,N,60,890,393,0,0,183,51,0,0,0,144,388,144,139,105,0,0
TRAPPJO01 ,1971,John,Trapp,LAL,N,58,759,329,0,0,180,42,0,0,0,130,314,139,73,51,0,0
TRESVJO01 ,1971,John,Tresvant,BAL,N,65,1227,445,0,0,323,83,0,0,0,175,360,162,148,121,0,0
TUCKEAL01 ,1971,Al,Tucker,FLA,A,81,1799,941,0,0,392,100,0,0,129,205,810,377,199,157,82,30
TURNEBI01 ,1971,Bill,Turner,GSW,N,62,597,182,0,0,131,22,0,0,0,67,181,71,53,40,0,0
UNSELWE01 ,1971,Wes,Unseld,BAL,N,76,3171,989,0,0,1336,278,0,0,0,218,822,409,272,171,0,0
VALLEJO01 ,1971,John,Vallely,ATL,N,9,110,53,0,0,11,9,0,0,0,13,43,20,20,13,0,0
VALLEJO01 ,1971,John,Vallely,HOU,N,40,256,115,0,0,21,28,0,0,0,37,128,49,25,17,0,0
VALLEJO01 ,1971,John,Vallely,TOT,N,49,366,168,0,0,32,37,0,0,0,50,171,69,45,30,0,0
VANARDI01 ,1971,Dick,Vanarsdale,PHO,N,82,3096,1619,0,0,334,297,0,0,0,232,1178,545,626,529,0,0
VANARTO01 ,1971,Tom,Vanarsdale,CIN,N,73,2598,1399,0,0,350,198,0,0,0,241,1205,550,396,299,0,0
VANLINO01 ,1971,Norm,Vanlier,TOT,N,79,2415,905,0,0,357,542,0,0,0,239,761,334,300,237,0,0
VANLINO01 ,1971,Norm,Vanlier,CIN,N,10,275,73,0,0,58,51,0,0,0,32,90,28,22,17,0,0
VANLINO01 ,1971,Norm,Vanlier,CHI,N,69,2140,832,0,0,299,491,0,0,0,207,671,306,278,220,0,0
VERGABO01 ,1971,Bob,Verga,PTC,A,70,2029,1222,0,0,237,253,0,0,224,198,1046,459,398,285,52,19
WALKECH01 ,1971,Chet,Walker,CHI,N,78,2588,1719,0,0,473,178,0,0,0,171,1225,619,568,481,0,0
WALKEJI01 ,1971,Jimmy,Walker,DET,N,78,3083,1665,0,0,231,315,0,0,0,198,1386,634,480,397,0,0
WALKNE01  ,1971,Neal,Walk,PHO,N,81,2142,1268,0,0,665,151,0,0,0,295,1057,506,344,256,0,0
WALLEDW01 ,1971,Dwight,Waller,DEN,A,2,10,4,0,0,5,1,0,0,1,3,4,2,0,0,0,0
WARNECO01 ,1971,Cornell,Warner,BUF,N,62,1239,382,0,0,379,54,0,0,0,125,366,162,78,58,0,0
WARREBO01 ,1971,Bobby,Warren,MMP,A,75,1801,850,0,0,259,182,0,0,140,165,707,313,268,213,55,11
WARREJO01 ,1971,Johnny,Warren,CLE,N,68,969,337,0,0,133,91,0,0,0,92,345,144,58,49,0,0
WASHIBO01 ,1971,Bobby,Washington,CLE,N,69,967,350,0,0,129,223,0,0,0,135,309,123,128,104,0,0
WASHIJI01 ,1971,Jim,Washington,ATL,N,67,2416,851,0,0,601,121,0,0,0,217,729,325,256,201,0,0
WASHIJI01 ,1971,Jim,Washington,PHI,N,17,545,191,0,0,135,25,0,0,0,59,156,68,67,55,0,0
WASHIJI01 ,1971,Jim,Washington,TOT,N,84,2961,1042,0,0,736,146,0,0,0,276,885,393,323,256,0,0
WASHITR01 ,1971,Trooper,Washington,NYN,A,80,2510,881,0,0,750,161,0,0,188,291,678,387,166,107,0,0
WEBBJE01  ,1971,Jeff,Webb,TOT,N,46,238,96,0,0,35,23,0,0,0,29,100,40,23,16,0,0
WEBBJE01  ,1971,Jeff,Webb,MIL,N,19,109,29,0,0,18,7,0,0,0,8,35,9,13,11,0,0
WEBBJE01  ,1971,Jeff,Webb,PHO,N,27,129,67,0,0,17,16,0,0,0,21,65,31,10,5,0,0
WEBSTEL01 ,1971,Elnardo,Webster,MMP,A,19,237,122,0,0,44,16,0,0,35,39,109,50,29,21,4,1
WEISSBO01 ,1971,Bob,Weiss,CHI,N,82,2450,928,0,0,170,377,0,0,0,212,832,358,254,212,0,0
WESLEWA01 ,1971,Walt,Wesley,CLE,N,82,2185,1020,0,0,711,76,0,0,0,245,1006,412,291,196,0,0
WESTJE01  ,1971,Jerry,West,LAL,N,77,2973,1985,0,0,327,747,0,0,0,209,1540,735,633,515,0,0
WETZEJO01 ,1971,John,Wetzel,PHO,N,51,419,86,0,0,65,56,0,0,0,71,82,31,30,24,0,0
WHITEJO01 ,1971,Jojo,White,BOS,N,79,3261,1825,0,0,446,416,0,0,0,227,1788,770,343,285,0,0
WICKSSI01 ,1971,Sidney,Wicks,POR,N,82,3245,2009,0,0,943,350,0,0,0,186,1837,784,621,441,0,0
WILKELE01 ,1971,Lenny,Wilkens,SEA,N,80,2989,1438,0,0,338,766,0,0,0,209,1027,479,620,480,0,0
WILLIAR01 ,1971,Arthur,Williams,BOS,N,81,1326,412,0,0,256,327,0,0,0,204,339,161,119,90,0,0
WILLIBE01 ,1971,Bernie,Williams,VIR,A,78,1667,829,0,0,154,134,0,0,123,178,816,349,142,113,65,18
WILLICH01 ,1971,Charlie,Williams,MMP,A,82,2583,1295,0,0,228,253,0,0,233,250,1258,480,395,294,174,41
WILLICH02 ,1971,Chuck,Williams,DEN,A,84,1580,731,0,0,157,160,0,0,98,144,583,263,275,205,4,0
WILLIMI02 ,1971,Milt,Williams,ATL,N,10,127,67,0,0,4,20,0,0,0,18,53,23,29,21,0,0
WILLINA01 ,1971,Nate,Williams,CIN,N,81,2173,963,0,0,372,174,0,0,0,300,968,418,172,127,0,0
WILLIRO01 ,1971,Ron,Williams,GSW,N,80,1932,777,0,0,147,308,0,0,0,232,614,291,234,195,0,0
WILSOIS01 ,1971,Isaiah,Wilson,DET,N,48,322,167,0,0,47,41,0,0,0,32,177,63,56,41,0,0
WILSOST01 ,1971,Steve,Wilson,DEN,A,9,36,14,0,0,4,6,0,0,3,9,23,5,7,4,2,0
